Date,MktRf,SMB,HML,RMW,CMA,RF,UMD,LTR,STR,LIQ_PS,HXZ_IA,HXZ_ROE,Intermediary,BAB,QMJ,HML_Devil
1983-07-29,-0.0406,0.0105,0.0554,-0.0007,0.0288,0.0074,-0.0308,0.0144999999999999,0.0197999999999999,0.04384996,0.028943,0.012607,-0.0778,0.0379890994318132,0.0001979414238364,0.0587563105859978
1983-08-31,-0.005,-0.0432,0.0559,0.0052,0.0185,0.0076,-0.0538,0.0007,-0.0067,0.04344734,0.013058,-0.006951,-0.0115,-0.0087868741802871,0.0085977815132265,0.0526732039020224
1983-09-30,0.0091,0.003,0.0098999999999999,0.0121,0.005,0.0076,-0.0001,0.0078,0.0239,0.01391928,0.014402,0.032159,-0.0605,0.0346637413155295,0.0172072314113729,0.0141364500449318
1983-10-31,-0.0343,-0.0375,0.0496,-0.0081999999999999,0.03,0.0076,-0.0446,0.0109,-0.0163999999999999,0.05772609,0.02752,0.014348,-0.0809,0.034807469033951,0.0142600709347903,0.0505326428747601
1983-11-30,0.0216,0.0187,-0.0073,-0.0068,0.0064,0.0069999999999999,-0.0014,-0.0131,0.0493,-0.07196858,0.010771,-0.001431,0.0797,-0.0012666024507246,-0.0016893197545745,-0.0016252624100004
1983-12-30,-0.0177,-0.0042,0.0175,0.0155,0.0133,0.0073,0.0081,0.0131,0.0197999999999999,0.0500249,0.013464,-0.0155329999999999,-0.0351,0.013573056714771,0.018739595736268,0.0196528957411671
1984-01-31,-0.0192,0.0,0.0748,-0.0088,0.0288,0.0076,-0.0256999999999999,0.0412999999999999,0.0069999999999999,0.0652534,0.024257,-0.0379199999999999,0.0046,0.0329579038485962,-0.0218228067091873,0.0927392825473452
1984-02-29,-0.0475999999999999,-0.0158,0.0341,0.0104,0.0151,0.0070999999999999,0.0045,0.0025,-0.0210999999999999,0.0052176,0.00806,-0.0069099999999999,-0.0595,-0.0192184957180358,0.0091285981451433,0.0314524768086815
1984-03-30,0.0065,-0.0025,0.0053,-0.0097,0.0115,0.0073,0.0109,0.0087,0.0250999999999999,0.00941229,0.007414,-0.0070869999999999,-0.0259,-0.0022384263363073,0.001855688990895,0.0050143582134679
1984-04-30,-0.0051,-0.0093999999999999,0.0118999999999999,0.033,0.0077,0.0081,0.0214,-0.0166,0.0159,0.00409888,0.01142,0.021299,-0.0376,-0.0019264783423687,0.0283787268806737,-0.0018670371891268
1984-05-31,-0.0598,0.0014,0.0026,0.0241,-0.0051,0.0078,0.0154,-0.0021,0.0089,0.02360299,-0.014772,0.018012,-0.1297,0.0177068899165061,0.0278782901647665,0.0041699434167557
1984-06-29,0.0181,0.0016,-0.0275,0.0308,-0.0157,0.0075,-0.0053,-0.0358,0.0111,-0.00288699,-0.0222659999999999,0.017316,-0.0101,0.0075151257667908,0.0223430841968034,-0.028365247615691
1984-07-31,-0.0272,-0.0220999999999999,0.0039,0.0352,-0.0216,0.0081999999999999,0.0277,-0.0154,-0.0146,0.02081929,-0.011351,0.035596,-0.0512,0.02908446089355,0.030913027953578,0.0066491800434922
1984-08-31,0.1027,-0.0028,-0.0174,-0.0073,-0.0091,0.0083,-0.0562,-0.018,0.0727,-0.03492146,-0.005683,0.009555,0.1527,0.0002579009071164,-0.0207428332348998,-0.0002695330371039
1984-09-28,-0.008,-0.0004,0.0525,0.0137,0.0239,0.0086,0.0366,0.0175,0.0428,0.02426426,0.026124,0.0026379999999999,0.0262,0.0444762079995154,0.0007025198289016,0.047160768501178
1984-10-31,-0.0084,-0.0134,0.0059,0.0113999999999999,-0.0104,0.01,0.0327999999999999,-0.0151,-0.0116,-0.00664306,-0.001127,0.02726,-0.0032,0.0268566174928931,0.0211627733536174,0.0041942492765367
1984-11-30,-0.0177,-0.0106,0.0387,0.008,0.0195,0.0073,0.0156,0.0089,-0.0059,0.01563082,0.022304,0.008216,-0.0251,0.0125970412446349,0.0105905220405316,0.0364954014106615
1984-12-31,0.0184,-0.006,-0.0003,0.0108,-0.0141,0.0064,0.0146,-0.0298,0.0084,-0.00023396,-0.007914,0.025341,0.0475,0.0025799375979404,0.0020093127754917,-0.0053643688910114
1985-01-31,0.0797,0.0345,-0.052,-0.0098999999999999,-0.0346,0.0065,-0.0682,-0.0176,0.0217,-0.01660344,-0.035219,0.009783,0.1192,0.0208157043033079,-0.0106002081646028,-0.0256533215636462
1985-02-28,0.0121999999999999,0.0091,-0.0036,0.0152,0.0116,0.0058,0.019,-0.0014,0.0248,0.02277367,0.010867,0.0145049999999999,-0.0096,0.0479463862662178,0.0182693397826876,-0.0058331327012457
1985-03-29,-0.0084,-0.0138,0.0401,0.0123,0.0286,0.0062,0.0178,-0.0105,-0.0133,0.03882319,0.032757,0.009243,-0.0179,0.0331601974519395,-0.0020298235917292,0.0315965666245917
1985-04-30,-0.0096,-0.0014,0.036,0.0162,0.0070999999999999,0.0072,0.0295,-0.0005,-0.024,0.03804409,0.014228,0.001516,0.02,0.0331917336954748,0.0038269266540899,0.022263725600325
1985-05-31,0.0507,-0.0236,-0.0098,0.0127,-0.0143,0.0066,0.0405,-0.0382,-0.0060999999999999,-0.00808688,-0.011255,0.0324189999999999,0.0569,0.0154938778580248,0.005541967399998,-0.0137082473356801
1985-06-28,0.0127,0.0021,0.0038,0.0169,-0.0102,0.0055,0.0337,-0.0229,-0.008,0.00855668,-0.00168,0.028242,-0.0246,0.0294699580711858,0.0060631578595551,-0.0099090482040337
1985-07-31,-0.0072,0.0285,-0.0162,-0.0036,-0.0037,0.0062,-0.0369,0.0153,0.0363,-0.01828073,-0.0071979999999999,-0.017557,-0.0451,-0.0047585720859826,0.0101950258572444,-0.0058804435957276
1985-08-30,-0.0101,-0.003,0.0233999999999999,-0.0016,0.0192999999999999,0.0055,0.0177,0.0005,0.0182,0.02600935,0.0202159999999999,0.004463,-0.0442,0.0079691640610865,0.0006358642973511,0.017743817739013
1985-09-30,-0.045,-0.0184,0.0121,0.0111,0.0158,0.006,0.016,-0.0077,-0.0182,0.01085101,0.019358,0.011425,-0.1097,0.0047963402604518,0.0309787906539382,0.0073828205667208
1985-10-31,0.04,-0.0147,0.0077,0.0088,-0.0106,0.0065,0.0487,-0.0252,0.0069999999999999,0.05068405,0.002678,0.022117,0.098,0.0222341778580284,0.004157663107092,-0.0038534456698069
1985-11-29,0.0646,-0.0005,-0.0291,0.0032,-0.0235,0.0060999999999999,-0.0055,-0.0225,0.0243,0.00714591,-0.016755,0.017691,0.0678,0.0239347082917848,0.0191130102341864,-0.0233677986756155
1985-12-31,0.0388,-0.0040999999999999,-0.0146,0.0096,-0.0177,0.0065,-0.0023,-0.0305,-0.0034999999999999,-0.01941905,-0.014609,0.016993,0.0066,0.0316146809178941,0.0165930831905066,-0.0112783249413593
1986-01-31,0.0065,0.0095,0.0046,-0.0199,-0.0199,0.0056,0.0295,-0.0276,0.0076,0.01882153,-0.007178,0.016751,0.0206,0.0181229472805612,-0.0185055055959896,-0.0063874109744893
1986-02-28,0.0713999999999999,-0.0072,-0.0063,0.0116,-0.0123,0.0053,0.0256,-0.0356999999999999,-0.0173,0.00280428,-0.013841,0.022328,0.1103,0.0439981379745408,0.0144265168607659,-0.0221528440166951
1986-03-31,0.0491,-0.0063,-0.0039,0.01,0.0081,0.006,0.0237999999999999,-0.0253,-0.0013,0.03946652,0.012176,0.020064,0.0697,0.0452810292322743,0.0076881078410139,-0.0065420357353728
1986-04-30,-0.0128,0.0281,-0.0281,0.0289999999999999,-0.001,0.0052,-0.0034999999999999,-0.0118999999999999,0.0278,-0.00513904,-0.0156299999999999,0.005822,-0.0467,0.0186796896527762,0.0209392403455641,-0.0297103140353536
1986-05-30,0.0463,-0.0129,-0.0014,0.0207,0.011,0.0049,0.0206,-0.0148,0.0104,0.02732007,0.0132909999999999,0.033469,0.0359,0.0332444085535679,0.0078634357068208,-0.0032066239726356
1986-06-30,0.0106,-0.0087,0.012,0.0185,0.0083,0.0052,0.0494,-0.0639,-0.0248,0.05863968,0.017546,0.052758,-0.0366,0.051179069763009,0.0212526815240109,-0.0117541382159907
1986-07-31,-0.0643,-0.0353,0.0466,-0.0055,0.0081,0.0052,0.0189,-0.0383,-0.0293,-0.01490146,0.014432,0.031726,-0.0741,0.014194401452768,0.0156045536837077,0.033622812960966
1986-08-29,0.0607,-0.0434,0.0354,-0.0171,0.0332,0.0046,-0.0516999999999999,0.0466,0.0123,-0.02610917,0.030226,-0.027277,0.0904,-0.0158530305469864,-0.0194480067130252,0.0583763568871283
1986-09-30,-0.0859,0.021,0.0323,-0.0017,0.0371,0.0045,-0.0567999999999999,0.039,-0.0029,0.04365573,0.032307,-0.039523,-0.1447,-0.0243618372972939,-0.0082129135546792,0.0515806098726701
1986-10-31,0.0464,-0.0237,-0.0141999999999999,-0.0001,0.0101,0.0046,0.0448,0.0083,0.0364,0.01596314,0.005693,0.015025,0.058,-0.0146106556412817,0.0059364367078299,-0.0144128055085809
1986-11-28,0.0116,-0.0186,-0.0002,0.0098,0.0069999999999999,0.0039,-0.0027,0.0019,0.0069999999999999,-0.03037115,0.004319,0.011354,-0.0123,-0.0096586433931463,0.0242742603188828,0.0033342552811558
1986-12-31,-0.0326,0.0019,0.0036,0.0087,0.0009,0.0049,0.0045,0.0054,0.0044,-0.01180831,0.010765,0.018931,-0.0515,-0.022155638995196,0.0149681494183484,-0.000257441012154
1987-01-30,0.1244,-0.0161,-0.0318,0.0017,-0.0103,0.0042,0.0203,0.0329,0.005,-0.0733435,-0.0127879999999999,0.009741,0.0901,0.0363356052693844,0.003124239204223,-0.0223087986853232
1987-02-27,0.0437,0.0336,-0.0586,-0.0079,-0.0255,0.0043,-0.0222,-0.0007,-0.0116,-0.04018167,-0.019117,0.020925,-0.0018,0.0053095707354741,-0.0025216200357303,-0.0507139363934423
1987-03-31,0.0163,0.0032,0.0166,0.013,0.0417,0.0046999999999999,0.0166,0.0391,0.0185,-0.01323575,0.042175,-0.011238,-0.0382,0.0493659160012902,-0.005880045779674,0.017778098460455
1987-04-30,-0.0209,-0.0158,-0.0036,-0.0052,0.0116,0.0044,0.002,0.0363,-0.0189,-0.03988962,0.003757,-0.013784,-0.0037,0.0042101071687095,0.0050533652971745,0.0057433564031644
1987-05-29,0.0011,-0.0058,0.0022,0.0049,0.0113,0.0038,-0.0077,0.0210999999999999,-0.0022,0.01258425,-0.001174,-0.023342,-0.004,-0.0035067435622055,0.0050161006656017,0.0148371820987604
1987-06-30,0.0391,-0.0210999999999999,0.0113,0.0156,0.0107,0.0048,-0.0022,-0.0157,0.0013,0.02582911,0.014191,0.014728,0.0281,0.0225291618156039,0.0135888787386318,0.0112532230376623
1987-07-31,0.0384,-0.0107,0.0093999999999999,-0.0065,0.0158,0.0046,0.0256999999999999,0.0225,-0.0023,0.00803324,0.001227,-0.018049,0.0155,0.0425078336811536,-0.0079290423013948,-0.0055888698163777
1987-08-31,0.0352,-0.0101,-0.0098,0.0210999999999999,-0.0155,0.0046999999999999,-0.0095,-0.0287,0.0256999999999999,-0.05904169,-0.002366,0.037946,0.0233,-0.0054133040551184,0.0288839814529693,-0.0054812841877751
1987-09-30,-0.0258,0.0045,0.0026,-0.0088,0.0182,0.0045,0.008,0.0298,-0.0044,0.00162348,0.019091,0.005816,-0.024,0.0005719449605751,-0.0058433010508563,-0.0014493720060202
1987-10-30,-0.2319,-0.0791,0.0418,0.0229,0.0224,0.006,-0.0775,-0.0567999999999999,-0.0028,0.05431057,0.033938,0.003728,-0.2795,-0.1269048427460938,0.0498134927236951,0.0848211604189521
1987-11-30,-0.0776,0.0278,0.0314,-0.0192999999999999,0.006,0.0034999999999999,-0.0121,-0.004,-0.0074,-0.01692999,0.006012,-0.00667,-0.1107,0.04357617762661,-0.0019181900490959,0.0207128274970713
1987-12-31,0.0682,-0.0001,-0.0441999999999999,0.0313,-0.0246,0.0039,0.0588,0.0265,0.0586,0.00835925,-0.024293,0.038909,0.07,-0.0925868871150445,0.0197402914878837,-0.042756744546777
1988-01-29,0.0421,-0.0056,0.0493,-0.0118999999999999,0.021,0.0029,-0.0735,-0.0163,0.0781,0.04415469,0.0132109999999999,-0.040709,0.0717,0.0372857088218962,-0.0231275815466438,0.0842183718997628
1988-02-29,0.0476999999999999,0.033,-0.0153,0.0151,0.0006,0.0046,-0.0144999999999999,0.0136,0.0436,0.0033043,-0.006235,0.010355,0.0181,-0.0117827864238077,0.0014894786293962,-0.0108960322152473
1988-03-31,-0.0226,0.0611,0.0086,-0.0023,0.0178,0.0044,0.0060999999999999,0.0118,-0.0098999999999999,-0.01998427,0.016766,-0.021546,-0.0812,0.0552078723536329,-0.009014644575665,-0.0002513916408398
1988-04-29,0.0056,0.0109,0.0151,-0.0009,0.019,0.0046,0.022,0.0042,0.0031,-0.02541647,0.021332,0.00648,0.0166,0.0185482424400949,-0.0026584673259946,0.0049681816057444
1988-05-31,-0.0027,-0.0252,0.0243999999999999,-0.0077,0.003,0.0051,0.0066,-0.0005,0.0063,-0.00520483,0.004673,-0.001703,0.0489,0.009896041811884,0.0090567325145872,0.0226028236517203
1988-06-30,0.0478,0.0207,-0.0135,0.0152,-0.0352,0.0049,-0.0302,0.0171,0.019,-0.00962875,-0.032447,0.02229,0.0682,-0.0053868460747711,-0.000383909581553,-0.0032288293940191
1988-07-29,-0.0125,-0.0018,0.0218,-0.0049,0.0153,0.0051,0.0066,-0.0141,0.0338,-0.00893175,0.011087,-0.01135,0.002,0.0158417848426379,-0.0045281608221139,0.0208173007409651
1988-08-31,-0.0331,-0.0002,0.0214,-0.0085,0.0165,0.0059,0.0036,-0.0179,-0.0196,0.03565788,0.01673,-0.02156,-0.0154,0.014608717851199,-0.0010511077204214,0.0163311778582835
1988-09-30,0.0331,-0.0138,-0.0075,0.0176,-0.0055,0.0062,0.0029,-0.0199,-0.0015,0.01488299,-0.004297,0.021674,0.0161,-0.0213480987214855,0.0071390613139115,-0.0081204367682098
1988-10-31,0.0116,-0.0297,0.0203,0.0139,0.0098999999999999,0.0060999999999999,0.013,-0.0019,-0.0093999999999999,0.02375891,0.0050149999999999,0.000561,-0.0121,0.0021000063693919,0.008813951791286,0.0157356235455594
1988-11-30,-0.0227,-0.0158,0.0147,-0.0036,0.0163999999999999,0.0056999999999999,0.0018,-0.0079,-0.0067,-0.00070705,0.0138929999999999,-0.004918,-0.0152,-0.0192993585118912,0.0066668600228958,0.0094456116627734
1988-12-30,0.0148,0.0194,-0.0183,0.0069,-0.0038,0.0063,0.0031,0.0074,0.0231,-0.04442614,0.0045379999999999,0.007816,-0.023,-0.0253031561588229,0.0085853692023324,-0.0130836568845582
1989-01-31,0.0605999999999999,-0.0226,0.0060999999999999,-0.0097,0.0011,0.0055,-0.0025,0.0289,0.011,-0.00066201,8.999999999999999e-05,-0.003512,0.0808,0.0085551122322341,-0.0128741152754642,0.0073753571625095
1989-02-28,-0.0223,0.027,0.0098999999999999,-0.0084,0.0187999999999999,0.0060999999999999,0.0098999999999999,0.0089,0.0108,-0.00370499,0.015601,-0.004588,-0.0326,0.0104429672468008,-0.0084536675433658,0.0077169999428974
1989-03-31,0.0157,0.0068,0.0046999999999999,-0.0001,0.0065,0.0067,0.0351,0.0048,-0.0088,-0.01005239,0.012673,-0.001456,0.0541,0.0206284648961851,-0.0080777641923636,-0.0067322286807214
1989-04-28,0.0435,-0.0075,-0.0148,0.0073,-0.0048,0.0067,0.0171,-0.0108,-0.0060999999999999,-0.01942944,-0.002825,0.011658,0.0074,0.008965257808941,0.014415539427098,-0.0217567289257831
1989-05-31,0.0327999999999999,-0.0006,-0.009,0.0045,-0.0026,0.0079,0.0141999999999999,-0.0175,-0.027,-0.03793897,0.001034,0.0119639999999999,0.0374,-0.004384128561086,0.0005797781476427,-0.018209906106184
1989-06-30,-0.0133,-0.0104,0.0220999999999999,0.0013,0.0152,0.0070999999999999,0.004,-0.0073,0.0237999999999999,0.0732271,0.015929,-0.0015129999999999,-0.0484,0.0200883720601863,-0.0037474235038369,0.0313996601001053
1989-07-31,0.0718,-0.0411,-0.0279999999999999,0.0204999999999999,-0.0056,0.0069999999999999,0.0532,-0.0181,0.0146,0.03174884,-0.00447,0.049084,0.1142,0.0086100779965265,0.0126848266561593,-0.0332035107593805
1989-08-31,0.0143,0.0048,0.0062,0.0036,-0.0060999999999999,0.0074,-0.0049,-0.0028,0.0213,0.00711113,-0.004259,0.016536,-0.002,0.0091731693029772,-0.0015698221019678,0.0051420416834504
1989-09-29,-0.0076,0.0046999999999999,-0.0127,0.0139,0.0058,0.0065,0.0351,-0.0265,0.0108,-0.04838182,0.011971,0.01646,0.0112,0.000799005454408,0.0022410261295316,-0.0210019080736778
1989-10-31,-0.0365,-0.033,-0.0116,0.0008,-0.0011,0.0068,0.0135,-0.0356,-0.0433,0.02414736,0.012995,0.014074,-0.0712,0.0049080506830074,0.0330419139377491,-0.0166175011803703
1989-11-30,0.0104,-0.0126,-0.0113,-0.0074,0.0138,0.0069,0.027,-0.0121,-0.0171,-0.02475016,0.016351,0.002423,-0.0149,0.01310370834215,0.0082656068666392,-0.0178256618097994
1989-12-29,0.0118,-0.0227999999999999,0.0015,-0.0007,0.0131,0.0060999999999999,0.0279,-0.0081,-0.0243999999999999,0.01943802,0.015747,0.010672,-0.0035,-0.0090396240047097,0.0198661575356669,-0.0047943596054953
1990-01-31,-0.078,-0.0121,0.0083,-0.0112,0.0139999999999999,0.0056999999999999,-0.0298,0.034,0.0103,-0.03403647,0.009256,0.000362,-0.1097,-0.0021506463446336,0.0089770084365069,0.0164892549627071
1990-02-28,0.0111,0.0115,0.0065,-0.0004,-0.0060999999999999,0.0056999999999999,-0.0051,0.0192,0.0049,-0.02993156,-0.010927,-0.003904,0.0256,-0.0135223720073201,-0.0076350957981116,-0.0088915843870316
1990-03-30,0.0183,0.0159,-0.0289999999999999,0.0199,-0.0093999999999999,0.0064,0.0172,-0.0028,0.002,-0.02618451,-0.003663,0.022845,-0.0349,-0.0020774248244658,0.0196776701084327,-0.0324419431157358
1990-04-30,-0.0336,-0.0034999999999999,-0.0256999999999999,0.0178,-0.01,0.0069,0.0227999999999999,-0.0127,-0.0183,0.05838816,-0.007923,0.019796,-0.0426,-0.0245832731160209,0.0275893588589835,-0.035854408428673
1990-05-31,0.0843999999999999,-0.0241,-0.0389,0.0168,-0.0163,0.0068,0.0314,0.0078,-0.0036,-0.00653357,-0.008603,0.037384,0.0986,-0.0200966362788974,0.0009475108542887,-0.0434868355803231
1990-06-29,-0.0109,0.0131,-0.02,-0.0098999999999999,-0.0039,0.0063,0.0249,-0.0152,-0.001,0.02597323,0.002455,0.022265,-0.0325,0.0132681798166779,0.0155144519026625,-0.0194212334269024
1990-07-31,-0.019,-0.0315,-0.0006,-0.001,0.0321,0.0068,0.0604,-0.0183,-0.0074,0.05079944,0.040124,0.025575,-0.0723,0.0046578270028978,0.0236057346150154,-0.0031304348136977
1990-08-31,-0.1013,-0.0379,0.0156,-0.0048,0.0299,0.0066,0.0197,0.0163999999999999,-0.037,0.04516347,0.037185,-0.00996,-0.1113,-0.0207432441058115,0.0163539880516683,0.0110764174097364
1990-09-28,-0.0611,-0.0372,0.0059,0.0003,0.0362,0.006,0.0571,0.0062,-0.0604,0.0196388,0.026206,-0.004548,-0.1389,0.000501540111591,0.0438310220005506,-0.0164148346641276
1990-10-31,-0.0191,-0.0506,0.0008,0.0317,-0.0025,0.0068,0.0674,-0.0353,-0.0273,-0.01307316,0.002596,0.020782,-0.0768,-0.0405397696532179,0.0429497141285581,-0.0341107482369211
1990-11-30,0.0635,0.0002,-0.0297,0.0058,-0.0471,0.0056999999999999,-0.0536,-0.0079,0.0574,-0.01186456,-0.039805,0.015192,0.1185,-0.0511693243516065,-0.0086981102776746,-0.0021588651080174
1990-12-31,0.0248,0.006,-0.0157,0.0266,-0.0197999999999999,0.006,0.0025,-0.0218,-0.0293,-0.03435371,-0.019476,0.03854,0.0515,-0.0124192376958023,0.0216033194597731,-0.015567932801918
1991-01-31,0.0469,0.0387,-0.0148,0.0134,-0.0407,0.0052,-0.0647,0.0608,-0.0187,-0.09480416,-0.0395149999999999,0.00159,0.0506,-0.0613269210531922,-0.0096875619286521,0.0113309645402582
1991-02-28,0.0721,0.0401999999999999,-0.0062,-0.0006,-0.0034,0.0048,-0.0494,0.011,0.0203,-0.01976099,0.001447,-0.012401,0.106,0.0155647133139072,-0.0327350414435952,0.0299001355898412
1991-03-28,0.0266999999999999,0.0381,-0.013,-0.0052,-0.0098999999999999,0.0044,0.0271,-0.0037,0.0055,-0.00719494,-0.009336,0.016839,0.0109,0.0141925211322414,-0.005360820783001,-0.0099661617841218
1991-04-30,-0.0029,0.0034999999999999,0.0149,0.0067,0.0081,0.0053,-0.0232,-0.0129,0.0173,0.01658207,0.004658,0.013999,0.0198,0.048505257701395,0.000386849801682,0.0085463029139518
1991-05-31,0.0366,0.0014,-0.0052,0.0207,-0.0236,0.0046999999999999,-0.0009,0.0139999999999999,0.0014,-0.01043347,-0.019548,-0.007096,0.0379,0.0124411501697404,-0.0039917598229005,-0.0063737378305918
1991-06-28,-0.0494,0.003,0.0108,0.0175,0.0068,0.0042,0.0042,-0.0183,0.021,0.02998807,0.006121,0.013696,-0.0955,0.0258213679541368,0.0242200914421246,0.0142236438286868
1991-07-31,0.0424,-0.01,-0.013,0.016,-0.0144,0.0049,0.0426,0.0074,0.0224,0.01557791,-0.006421,0.0304709999999999,0.0782,0.00325771950217,0.0012761328552884,-0.0235937376842163
1991-08-30,0.0232,0.0141999999999999,-0.0079,0.0085,-0.0032,0.0046,0.0158,-0.005,-0.0283999999999999,-0.01699254,-0.000358,0.011585,0.0464,0.0134851085019755,0.0010576152823514,-0.0173397304188816
1991-09-30,-0.0159,0.0158,-0.0123,-0.0177,-0.0004,0.0046,0.0175,-0.0093,-0.0068,0.01170763,-0.008244,-0.003642,-0.0225,0.0287557373714256,-0.0100538990492803,-0.0041030578161413
1991-10-31,0.0129,0.0085,-0.0043,-0.0165,-0.003,0.0042,0.0318,0.0224,-0.0113999999999999,0.02183811,0.013528,-0.000461,-0.0208,0.0217558311661264,-0.0053452503736635,-0.0067211297517158
1991-11-29,-0.042,-0.0088,-0.0177,0.011,-0.0012,0.0039,0.0118,-0.027,-0.0042,0.04312706,0.0030659999999999,0.032841,-0.1008,0.0260371803285733,0.0335705927413931,-0.0122866396698299
1991-12-31,0.1085999999999999,-0.0241,-0.0423,0.0366999999999999,-0.0314,0.0038,0.0828999999999999,-0.0098,0.0083,-0.04932854,-0.020273,0.067588,0.0895,-0.032856928308636,0.0171726914473421,-0.0718359765113779
1992-01-31,-0.0059,0.0919,0.0467,-0.0116999999999999,0.0325,0.0034,-0.025,0.094,0.052,-0.07748136,0.015031,-0.0406609999999999,0.0237,0.0537523284658003,-0.0447988000763637,0.0448321716575062
1992-02-28,0.0109,0.013,0.0650999999999999,0.0007,0.0225,0.0028,-0.0069999999999999,0.0529,-0.0291,-0.04885885,0.02259,0.007483,0.0442,0.0383764548207145,-0.0111138093801165,0.0328433684840658
1992-03-31,-0.0266,-0.0089,0.0349,-0.0006,0.0182,0.0034,-0.0021,0.0143,-0.0104,-0.00085337,0.020114,0.010075,0.0588,0.0241217516880303,0.0109567227627532,0.0297678673743211
1992-04-30,0.0109,-0.0575,0.0436,0.0165,0.024,0.0032,-0.0255,0.0069999999999999,-0.0342,-0.00461487,0.018032,-0.017012,0.0133,-0.003121676139982,0.0109022781149498,0.0538966334196568
1992-05-29,0.003,0.002,0.0111,-0.0091,0.0049,0.0028,0.0006,-0.0043,-0.0016,-0.00157019,0.002946,-0.002077,0.0194,0.0114821401234278,0.0032878514369431,0.0166857632134857
1992-06-30,-0.0233,-0.0276,0.0324,-0.0006,0.0095,0.0032,-0.0056999999999999,0.0129,0.0095,0.01939018,0.006495,0.010496,0.001,0.0162403943569126,0.0115344873141524,0.03011076001582
1992-07-31,0.0378,-0.0065,-0.0051,0.0124,-0.0097,0.0031,0.0147,-0.013,0.0202,0.02428208,0.003947,0.025521,-0.0017,0.0129092806291854,0.0112280345404229,-0.0065857987044656
1992-08-31,-0.0237999999999999,-0.0039,-0.0109,0.0366,-0.0163999999999999,0.0026,-0.0046999999999999,-0.0419,-0.0152,0.04932559,-0.007711,0.015203,-0.0633,0.0103861812516403,0.0327959671240346,-0.0090755674674534
1992-09-30,0.0118999999999999,0.0046999999999999,-0.0019,0.0161,-0.0068,0.0026,0.0144,0.0009,-0.0103,-0.02176638,-0.00397,0.02398,0.005,0.0173490600019603,0.0078700941211081,-0.0120603390538495
1992-10-30,0.0102,0.0209,-0.0197999999999999,0.0118999999999999,-0.0091,0.0023,0.025,-0.01,-0.0011,-0.01951491,-0.003587,0.021274,0.0203,-0.0043674836786858,0.0150865640076245,-0.0348694179204582
1992-11-30,0.0414,0.0388,-0.0152,-0.0054,-0.0158,0.0023,-0.0025,0.0024,-0.0102,-0.0507198,-0.0117429999999999,0.009418,0.0799,-0.005681822847706,-0.0130022349742176,-0.0247015507405911
1992-12-31,0.0153,0.0165,0.0264,-0.0052,0.0083,0.0028,0.0433,0.0091,0.0121999999999999,-0.03053146,0.014063,0.018253,0.099,0.0344013844227752,-0.009019690069609,0.0072786129534575
1993-01-29,0.0093,0.0194,0.059,-0.019,0.0294,0.0023,0.0484999999999999,0.0557,-0.0040999999999999,-0.0089819,0.029828,-0.014432,0.0286,0.0791114655109237,-0.0386178654901539,0.0403672421729778
1993-02-26,0.0012,-0.0337,0.0648,-0.0046999999999999,0.0415,0.0022,0.0318,0.0421,-0.0144,0.06623622,0.036544,-0.014761,0.0292,0.0583963713630728,-0.0173838260469824,0.0729128794708463
1993-03-31,0.0232,0.0009,0.0126,-0.0022,0.0081999999999999,0.0025,0.037,0.019,-0.0095,-0.03846259,0.00928,0.0179,-0.0003,0.0461980615550531,-0.0132076713949363,0.0037858342565882
1993-04-30,-0.0305,-0.0081,0.0255,-0.0369,0.0138,0.0024,0.0036,0.0235,-0.0165,-0.01728532,0.012024,-0.030656,-0.0415,0.0489945544166041,-0.0252447906085229,0.0345553540876556
1993-05-28,0.0289,0.0194,-0.0346,-0.0014,-0.0103,0.0022,0.0021,0.0126,0.0139,0.04146819,-0.008477,-0.005601,0.0114,0.0093725496664801,-0.0094615122929907,-0.0233158380719597
1993-06-30,0.003,0.0012,0.0264,-0.0091,0.0116,0.0025,0.0457,0.0168,0.022,-0.03527159,0.018154,0.03004,0.0635,0.035655553592652,-0.0216295297244236,0.0151543535085837
1993-07-30,-0.0034,0.0096,0.0287,-0.0184,0.0204999999999999,0.0024,0.0322,0.0111,-0.0263,-0.01283928,0.014641,-0.005573,0.025,0.0358490523376713,-0.0130671032087966,0.0277973722520858
1993-08-31,0.0372,0.0008,0.0018,-0.0152,0.0004,0.0025,0.0254,0.0103,0.0126,0.01799178,-0.000631,0.004555,0.0406,0.0223859952199024,-0.004373628452493,-0.0069072949913776
1993-09-30,-0.0012,0.0302,-0.0024,0.0025,-0.0019,0.0026,0.0339,0.0065,0.0074,-0.07830297,0.002725,0.0094559999999999,0.019,0.0309410299815472,-0.0018456366240757,-0.0076050379802806
1993-10-29,0.0141,0.0186,-0.0278,0.0060999999999999,0.0056,0.0022,-0.0266999999999999,0.0192,0.0192,0.04276914,-0.005657,-0.014109,-0.0575,0.0327076437981426,-0.0032551594913688,-0.0001524368112964
1993-11-30,-0.0186,-0.0131,-0.0078,0.0219,-0.0103,0.0025,-0.0476999999999999,0.0143,-0.0137,0.04920888,-0.0074919999999999,-0.0070799999999999,-0.0139,-0.0349748051817419,0.0149225174497339,0.0147316920183044
